財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
1301,2021/03,116331000000,39975000000,35300000000,28737000000,8056000000,32720000000,3753.75,34.7
1332,2021/03,475468000000,187779000000,159648000000,107781000000,68577000000,112230000000,544.54,35.6
1333,2021/03,532866000000,166660000000,138081000000,76406000000,135920000000,123917000000,2707.91,26.7
1352,2021/03,41388000000,7855000000,6946000000,3243000000,1900000000,18787000000,834.05,16.9
1375,2021/03,35644000000,9230000000,9233000000,15117000000,-,18351000000,231.34,25.9
1376,2021/05,47452032000,21696954000,20838179000,17711991000,-,-,1859.82,45.7
1377,2021/05,133077000000,111898000000,110905000000,91099000000,1894000000,894000000,2503.8,83.9
1379,2021/03,100237000000,54140000000,52964000000,45267000000,3931000000,11739000000,1720.35,54
1380,2021/03,5378494000,1920136000,1851099000,589388000,1009341000,1119117000,460.17,35.7
1381,2021/06,20197000000,17328000000,17218000000,16339000000,-,-,3085.37,85.8
1382,2021/06,974949000,577179000,577131000,-276090000,-,16004000,757.71,59.2
1383,2020/10,4662355000,1138162000,908080000,331309000,927930000,789277000,715.12,19.5
1384,2021/03,14252547000,9051588000,8878292000,7069112000,600000000,1675263000,1070.06,63.5
1400,2020/12,3167994000,2720779000,2531547000,-423522000,2600000,70786000,201.39,79.9
1401,2021/05,3740227000,2737582000,2706641000,1915215000,-,-,354.06,73.2
1407,2021/08,97278000000,25331000000,25356000000,25824000000,20725000000,32409000000,622.66,26
1413,2020/12,73880419000,25579540000,21555359000,22901725000,5700000000,11386240000,1702.5,29.1
1414,2021/06,109807000000,90960000000,90233000000,52975000000,-,-,1688.63,82.8
1417,2021/03,358751000000,231323000000,220922000000,155239000000,186000000,-,2232.24,63.1
1418,2021/02,8327884000,3845631000,3922952000,451858000,650000000,571128000,199.68,46.2
1419,2021/05,100216000000,26214000000,25924000000,17334000000,12588000000,2140000000,887.43,26.1
1420,2021/03,52611842000,16922395000,16936396000,8465977000,13140000000,5989000000,1531.73,32.2
1429,2020/12,16021943000,7638279000,7638492000,5059944000,2300000000,66600000,236.46,47.7
1430,2021/05,17427983000,6282106000,6275486000,5780723000,-,3675000000,520.77,36
1431,2021/06,7604797000,3371774000,3371774000,1676411000,1159250000,759500000,149.35,44.3
1433,2021/01,6030762000,2595318000,2568071000,1973047000,-,2277399000,315.08,43
1434,2021/08,11795000000,3994000000,3838784000,1942834000,1387124000,2857085000,570.33,32.1
1435,2020/12,9376073000,7235439000,7246035000,-7252197000,-,-,79.4,77.2
1436,2021/04,8224521000,4356761000,4351997000,2487869000,1079165000,941738000,1038.8,52.9
1438,2021/09,4263000000,3061000000,3057567000,2323677000,200000000,33024000,955.2,71.8
1439,2020/12,4270499000,1415479000,1389296000,928761000,75000000,1258001000,1076.19,32.5
1443,2021/03,16288789000,9376875000,8845961000,6252643000,825263000,2052363000,577.53,57.6
1444,2021/07,1255153000,1009281000,1009281000,676776000,-,-,1086.8,80.4
1446,2021/09,7366000000,3260000000,3260895000,421721000,200000000,1859176000,304.07,44.3
1447,2021/03,15286296000,3005379000,2800159000,-896034000,2661723000,4056269000,131.12,18.4
1448,2021/03,79175000000,25895000000,22081000000,13687000000,9144000000,10460000000,730.19,32.6
1449,2020/12,561098000,333801000,333801000,247953000,-,4150000,156.71,59.5
1450,2021/03,7009460000,4781587000,4725559000,4179863000,300000000,-,1099.35,68.2
1451,2021/03,14781815000,5705449000,5705331000,4285290000,-,3882442000,1447.49,38.6
1491,2021/03,8268563000,6568268000,6568334000,350752000,600000000,170415000,22.68,79.4
1514,2021/03,17049000000,15105000000,15019000000,12092000000,70000000,-,276.03,88.6
1515,2021/03,188735000000,116411000000,100591000000,91693000000,16491000000,5086000000,13352.13,58.9
1518,2021/03,70618000000,30287000000,30478000000,15793000000,12406000000,10156000000,2322.62,42.8
1605,2020/12,4634518000000,3001339000000,2567279000000,1607524000000,175133000000,1059713000000,1874.08,59
1662,2021/03,624786000000,434492000000,358575000000,344438000000,-,50180000000,7011.34,64
1663,2020/12,94624000000,79559000000,76067000000,56411000000,415000000,656000000,2866.3,80.4
1711,2021/03,277349000,39184000,33029000,-2934449000,-,-,6.61,12.7
1712,2021/02,21275000000,13761000000,12914000000,8552000000,980000000,2505000000,776.99,61.3
1716,2021/06,17991723000,14321265000,13621254000,12811515000,-,175825000,1197.33,75.8
1717,2021/03,5504690000,3966675000,3907058000,3450123000,-,-,343.49,71
1718,2020/12,27282433000,15147782000,13313880000,11953618000,1970000000,3049431000,12228.06,49
1719,2021/03,339387000000,146676000000,141824000000,115086000000,16312000000,8271000000,782.28,43
1720,2021/03,226568000000,103509000000,96437000000,77344000000,5172000000,21582000000,983.89,45.4
1721,2021/03,479419000000,330807000000,330114000000,260846000000,5141000000,464000000,2619.64,68.3
1723,2021/03,37628000000,26658000000,25885000000,25469000000,-,-,3329.67,70.8
1724,2020/12,9385000000,3311000000,3248000000,2519000000,850000000,418000000,898.77,35.3
1726,2021/03,32649000000,12152000000,11958000000,6386000000,5300000000,2750000000,267.78,36.9
1728,2021/03,14837260000,6066305000,5979958000,3731780000,3507288000,1222353000,527.25,40.9
1730,2021/03,3546922000,1496008000,1496937000,1108890000,8000000,399003000,438.23,42.2
1734,2021/03,10412680000,3109903000,3064579000,1566920000,-,-,4931.23,29.9
1736,2021/03,26566994000,16865023000,16006471000,15074488000,1018574000,124718000,3143.84,62.1
1737,2021/03,18946155000,14001349000,14224713000,12461561000,-,-,1096.26,73.9
1738,2021/03,6339903000,3733092000,3680494000,3350492000,510000000,188824000,921.05,58.9
1739,2021/06,24580917000,6329153000,6329153000,5608030000,7682150000,4316096000,1039.9,25.7
1743,2021/09,12266000000,7674000000,7548357000,4956489000,-,263286000,10123.64,62.6
1757,2021/03,1476458000,1262032000,1262032000,-12835445000,-,-,5.06,85.5
1758,2021/01,10074557000,7298642000,7159542000,6912842000,-,55862000,10967.58,72.4
1762,2021/03,220831000000,115756000000,117155000000,118842000000,16000000000,-,3323.36,52.4
1764,2021/06,13560189000,4394746000,4386360000,3466096000,700000000,1299572000,3849.78,32.4
1766,2021/04,194424000000,105517000000,105370000000,100748000000,-,-,7847.88,54.3
1768,2021/03,11257870000,7596755000,7462600000,6345702000,-,-,1035.63,67.5
1770,2021/03,26049081000,14363491000,13803416000,13188653000,905000000,-,1574.54,55.1
1771,2020/09,12312333000,6870739000,6572619000,5470383000,115200000,675200000,1363.18,55.8
1775,2021/03,56558000000,29212000000,28716000000,20139000000,345000000,-,3166.63,50.4
1776,2021/03,27548000000,12543000000,12401000000,9607000000,-,-,1374.53,45.5
1777,2021/03,16771000000,9756000000,9727000000,7759000000,-,-,815.35,58.2
1780,2021/03,23614463000,16422106000,15874553000,11821473000,1700000000,-,867.64,69.5
1782,2021/03,16397000000,10540000000,10173980000,8865505000,-,-,13377.3,63.9
1783,2021/09,5291000000,3376000000,3824947000,-5210728000,30000000,537366000,50.93,63.5
1786,2021/03,55611000000,30840000000,30601000000,23557000000,1100000000,4083000000,6733.41,55.5
1787,2021/03,11251866000,7453646000,7336676000,6359942000,-,-,3079.18,66.2
1788,2021/06,4865674000,2664646000,2628007000,1328720000,-,-,4385.23,54.8
1789,2021/09,5063000000,2492000000,2664541000,913183000,915000000,430641000,390.7,49.1
1793,2021/03,92530000000,67152000000,64560000000,55027000000,-,-,13148.73,72.6
1795,2021/09,7416000000,4372000000,4371980000,2306182000,25000000,158818000,5010.23,59
1798,2021/03,27443892000,10666009000,10527855000,7524326000,2400000000,-,4872.75,38.9
1799,2021/03,76208158000,64176449000,61332184000,55185552000,-,-,3144.01,84.2
1801,2021/03,1870622000000,844420000000,718593000000,621568000000,89238000000,79621000000,4084.8,44.9
1802,2021/03,2272628000000,961979000000,759816000000,661512000000,54634000000,101722000000,1297.25,41
1803,2021/03,1908674000000,821446000000,659494000000,563628000000,143705000000,71323000000,1068.73,42.7
1805,2021/03,121598000000,41586000000,40534000000,29354000000,5249000000,14943000000,2173.23,34.2
1807,2021/03,32378593000,17947521000,15970739000,13505880000,-,138862000,5746.46,55.2
1808,2021/03,953659000000,394365000000,402855000000,369335000000,-,171981000000,1425.93,41.4
1810,2021/03,74425239000,42527938000,39376968000,35070018000,-,-,1393.41,57.1
1811,2021/03,153361000000,74606000000,53196000000,49494000000,8050000000,500000000,10416.51,48.6
1812,2021/03,2164806000000,884806000000,752675000000,654128000000,143416000000,123616000000,1731.16,40.4
1813,2021/03,54082000000,29687000000,29309000000,10684000000,1020000000,145000000,1893.07,54.2
1814,2021/03,40533000000,19114000000,18823000000,14598000000,100000000,162000000,1822.36,47.2
1815,2021/03,185237000000,63046000000,49021000000,25497000000,24492000000,5687000000,4010.76,33.8
1820,2021/03,472440000000,207537000000,196158000000,154041000000,35039000000,-,3765.62,43.6
1821,2021/03,376826000000,110308000000,104499000000,96001000000,8662000000,49518000000,651.59,27.2
1822,2021/03,170899000000,74130000000,71590000000,52765000000,7950000000,3150000000,4061.92,42.8
1824,2021/03,928889000000,367527000000,241706000000,178526000000,18315000000,64165000000,1441.97,29.1
1826,2021/03,25199000000,14396000000,13427000000,9497000000,232000000,52000000,927.98,57.1
1827,2021/03,84467000000,37318000000,35248000000,28821000000,5480000000,410000000,1044.15,42.5
1828,2021/03,33307454000,17816349000,17958742000,15605123000,912000000,1000000000,1664.94,53.5
1832,2021/03,40929000000,25863000000,25155000000,18397000000,-,-,1248.25,63.2
1833,2021/03,329005000000,167963000000,136902000000,95460000000,7459000000,7113000000,4471.36,51.4
1835,2021/03,141701057000,96754447000,92010891000,90744494000,-,-,2771.67,67.3
1840,2020/10,19473007000,11470507000,11629452000,244061000,-,-,458.87,58.9
1841,2021/03,13277000000,11034298000,10945472000,10678062000,16008000,111984000,3092.62,83.1
1844,2021/07,8854145000,4303021000,4231024000,809519000,369740000,2972240000,284.77,47.8
1847,2021/03,54028000000,24619000000,24120000000,19606000000,1510000000,4527000000,3390.1,45.5
1848,2021/03,25046000000,9314000000,9305000000,5542000000,3265000000,1400000000,525.19,37.2
1850,2021/03,35999000000,11346000000,11118000000,7419000000,4389000000,605000000,393.54,31.5
1852,2021/03,92176000000,41710000000,39688000000,27974000000,1806000000,7579000000,5151.96,45
1853,2021/03,23599000000,13146000000,13139000000,11302000000,900000000,-,401.38,55.7
1860,2021/03,735789000000,312533000000,229089000000,189217000000,48297000000,32643000000,1011.02,42.1
1861,2021/03,379573000000,163835000000,159540000000,104727000000,4161000000,7728000000,3516.03,43.2
1866,2021/03,69649000000,36403000000,33751000000,23384000000,4000000000,-,5786.48,51.6
1867,2021/03,45683278000,23076246000,23149357000,12639977000,2898628000,164986000,3479.08,50.4
1869,2021/03,95120000000,55834000000,47773000000,45304000000,568000000,2632000000,2202.83,58.5
1870,2021/03,129837000000,54639000000,59259000000,45783000000,37740000000,5200000000,1258.91,42.1
1871,2021/03,95423000000,42216000000,39536000000,27669000000,6616000000,4000000000,906.34,44.2
1873,2020/10,41379000000,23172000000,23021000000,19146000000,2302000000,2926000000,499.03,55.3
1878,2021/03,919454000000,308206000000,315148000000,266899000000,690000000,83344000000,4463.61,33.7
1879,2021/03,126552000000,81901000000,81792000000,75286000000,-,-,1400.95,64.7
1881,2021/03,589950000000,395321000000,359541000000,328078000000,613000000,6090000000,3220.49,65
1882,2021/03,87846000000,48026000000,43980000000,30462000000,1688000000,1664000000,9585.66,53.2
1883,2021/03,222930000000,163560000000,158402000000,125821000000,-,-,1967.72,72.7
1884,2021/03,152917000000,92233000000,89810000000,64657000000,5500000000,4200000000,10478.35,60.2
1885,2021/03,204200000000,76175000000,69500000000,37647000000,9865000000,11885000000,3946.04,36.9
1887,2021/05,148766000000,74211000000,72386000000,51348000000,2691000000,28361000000,846.77,49.6
1888,2021/03,91474000000,33844000000,29786000000,15800000000,13979000000,4132000000,2563.74,35.7
1890,2021/03,148953000000,65875000000,61348000000,41419000000,7841000000,2752000000,684.13,43.1
1892,2021/03,42183000000,15639000000,15894000000,10564000000,1569000000,3163000000,7496.26,37
1893,2021/03,452248000000,158403000000,149445000000,101198000000,28841000000,23371000000,555.32,35
1897,2020/12,19991000000,17199000000,15382000000,17131000000,-,-,7821.64,84.4
1898,2021/03,79409000000,40790000000,41246000000,38767000000,7000000,5000000000,1011.01,51.4
1899,2020/12,137562000000,71335000000,70170000000,61133000000,5155000000,943000000,8300.99,51.4
1904,2021/03,39988110000,23982369000,23735014000,13673512000,-,-,3671.05,60
1905,2021/03,18163940000,12215632000,11784951000,8187745000,-,192924000,1748.57,65.1
1909,2021/03,40025111000,18971828000,15515925000,11451627000,2565596000,1323970000,2307.85,40.4
1911,2020/12,1091152000000,399456000000,332363000000,283416000000,50106000000,133255000000,2025.13,33.7
1914,2021/03,30857000000,22637001000,21591655000,13114083000,1000000000,-,956.43,73.4
1921,2021/03,51005000000,35173032000,31577316000,27267659000,640000000,1867500000,888.68,69
1925,2021/03,5053052000000,1893504000000,1772834000000,1339558000000,124584000000,677700000000,2805.09,36.3
1926,2021/03,112610000000,75917000000,75355000000,65761000000,815000000,-,1462.99,67.3
1928,2021/01,2625861000000,1368887000000,1294682000000,839985000000,166019000000,132665000000,1948.12,50.5
1929,2021/03,51971000000,28800000000,28436000000,21419000000,278000000,-,686.17,55.1
1930,2021/03,53698000000,38448000000,38363000000,32936000000,-,-,1648.23,71.6
1934,2021/03,200116000000,123908000000,124408000000,109131000000,2969000000,4340000000,1732.07,61.9
1938,2021/03,80618046000,54637260000,52385582000,48092631000,-,-,2172.34,67.8
1939,2021/03,98998000000,51567000000,50894000000,43869000000,340000000,10505000000,3282.92,52
1941,2021/03,276519000000,218747000000,205775000000,207350000000,-,532000000,3870.57,77.6
1942,2021/03,456999000000,279459000000,259118000000,242999000000,7402000000,7249000000,1323.9,59.2
1944,2021/03,683022000000,493209000000,449037000000,393785000000,16589000000,59000000,2400.89,72
1945,2021/03,89616000000,64859000000,62773000000,57891000000,76000000,1750000000,1897.89,72.4
1946,2021/03,308232000000,119740000000,112343000000,99368000000,11382000000,22545000000,6405.57,38.8
1948,2021/03,29234000000,18664000000,18267000000,15739000000,680000000,-,10483.1,63.6
1949,2021/03,146733000000,86381000000,73802000000,61305000000,1876000000,914000000,2331.6,56.5
1950,2021/03,265657000000,184363000000,158723000000,142462000000,100000000,-,2790.52,64.6
1951,2021/03,491574000000,288884000000,269805000000,226294000000,19509000000,6837000000,2576.77,58.1
1952,2021/03,98634000000,50704000000,40949000000,30508000000,6671000000,200000000,2173.77,51.3
1954,2021/06,156137000000,72294000000,70725000000,53996000000,8320000000,18712000000,4699.8,45.3
1959,2021/03,366532000000,221741000000,221141000000,195601000000,1774000000,10140000000,3102.61,60
1960,2021/03,44858507000,30794693000,29046942000,28159591000,266766000,266796000,1851.43,68.4
1961,2021/03,171313000000,91699000000,81585000000,73158000000,7135000000,3460000000,1611.74,53.4
1963,2021/03,702529000000,417616000000,422983000000,380402000000,224000000,16783000000,1652.19,59.4
1964,2021/03,38577000000,21792000000,19644000000,12178000000,4800000000,1188000000,2823.83,56.2
1965,2021/03,62443000000,41282000000,35737000000,31490000000,-,60000000,1896.07,66.1
1966,2021/03,30976239000,12376200000,13554708000,9936081000,2900000000,-,1916.16,39.1
1967,2021/03,44408814000,31628118000,28967660000,19825965000,-,326298000,1231.4,71.1
1968,2021/03,128757000000,73113000000,70385000000,63624000000,-,5778000000,3786.33,55.9
1969,2021/03,271146000000,135849000000,122285000000,97901000000,4933000000,-,1907.63,48.7
1971,2021/03,7723473000,2458829000,2458829000,1219930000,1500000000,1349730000,1045.61,31.8
1972,2021/03,30421000000,19971000000,17962000000,15928000000,-,-,5179.39,65.7
1973,2021/03,250338000000,127117000000,126125000000,96589000000,6360000000,466000000,830.47,49.4
1975,2021/03,71500000000,33666000000,28783000000,21900000000,3800000000,600000000,5259.56,47.1
1976,2021/03,68920000000,54365000000,51840000000,47116000000,60000000,960000000,1053.16,78.3
1979,2021/03,228855000000,126311000000,104620000000,95701000000,6588000000,4769000000,3552.64,52.9
1980,2021/03,132210000000,74837000000,66214000000,60103000000,4449000000,734000000,3491.78,56.4
1981,2021/03,26106463000,16894292000,16403625000,15847594000,-,100000000,1467.43,64.7
1982,2021/03,86138000000,62593000000,55603000000,46181000000,-,-,2556.53,70.9
1992,2021/03,8132752000,4469222000,4070739000,1790307000,200000000,-,1846.99,55
1994,2020/12,12685787000,9630332000,9587638000,6488123000,512000000,386000000,1115.24,75.9
1997,2021/08,8771000000,5696000000,5661118000,4415676000,-,402400000,2869.11,64.9
1999,2021/06,7081889000,3881621000,3921935000,2420260000,1605201000,331453000,6156.89,54.8
2001,2021/03,308017000000,169126000000,135656000000,115424000000,22388000000,22181000000,2140.81,53.3
2002,2021/03,687415000000,444774000000,359990000000,341241000000,5547000000,14729000000,1456.37,63
2003,2021/03,52378000000,39654000000,35911000000,29656000000,500000000,-,4325.46,75.6
2004,2021/03,213309000000,103080000000,92662000000,75109000000,17480000000,4302000000,3079.82,46.7
2009,2020/12,38983417000,31895132000,27137618000,23646365000,2232944000,234218000,1369.21,81.7
2053,2021/03,87932000000,60272000000,58255000000,49660000000,1629000000,3347000000,1985.92,67.8
2055,2021/03,27827820000,17757480000,17517919000,13897843000,4269000000,-,919.51,63.8
2058,2021/03,11983000000,5217000000,5078000000,4962000000,3209000000,1461000000,1338.51,43.5
2060,2021/03,99251000000,42794000000,41559000000,21197000000,9680000000,11221000000,1074.6,42.6
2107,2021/03,11184000000,9413000000,9274000000,6374000000,-,-,1726.12,84.2
2108,2021/03,97392000000,68462000000,57730000000,43663000000,11662000000,233000000,4886.03,70.3
2109,2021/03,146710000000,91680000000,84584000000,80948000000,6710000000,10560000000,3315.53,58.1
2112,2021/03,27239000000,9922000000,10625000000,11645000000,4800000000,7776000000,365.43,36.4
2114,2021/03,23475647000,18246726000,16317009000,13460462000,1281260000,329342000,684.04,78.2
