業績
コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
2453,2020/09,12057491000,1367847000,1798787000,997379000,31.82,13.14,4.7
2454,2021/03,17283200000,909828000,917562000,500250000,37.44,11.62,6.69
2459,2021/05,1032850000,-162531000,-147364000,-110958000,-14.79,-,-
2461,2020/12,29379998000,2852927000,2985053000,1991515000,26.95,9.74,7.57
2462,2021/05,54274116000,3610293000,5341324000,3262433000,171.1,27.32,8.65
2464,2021/03,5888994000,200498000,200350000,100321000,7.24,2.24,1.19
2467,2021/03,1468536000,-304322000,-325486000,-434509000,-40.94,-,-
2468,2021/03,1833733000,-186780000,-163193000,-391850000,-41.87,-,-
2469,2021/03,30523479000,-4073950000,-2636905000,-2423170000,-244.76,-,-
2471,2020/11,21009000000,2228000000,2229000000,1580000000,20,35.44,13.98
2475,2021/03,44126189000,5109387000,5243922000,3405323000,171.79,15.61,11.12
2477,2021/06,1610000000,1144000000,1147000000,758000000,117,16.91,15.8
2479,2021/03,2771844000,-56260000,78725000,40481000,5.11,4.56,2.06
2480,2021/03,1136005000,436678000,470949000,391454000,110.95,14.45,11.93
2481,2021/06,2942000000,243000000,286000000,193000000,34.96,5.24,4.62
2483,2021/03,9910877000,418159000,465140000,117693000,35.39,2.6,1.87
2484,2020/08,10306463000,-2623102000,-2919717000,-4112361000,-73.86,-,-
2485,2020/09,11919000000,595000000,587000000,345000000,15.4,3.86,2.56
2487,2021/03,11620755000,551961000,609728000,505384000,89.42,9.33,6.66
2488,2021/03,6310435000,351260000,382791000,267284000,48.9,10.22,6.22
2489,2021/03,49020592000,1626092000,1866195000,1422209000,34.46,12.94,5.99
2491,2020/12,29171000000,6218082000,6271000000,4268000000,132.12,29.09,18.99
2492,2020/12,8777359000,1471528000,1457766000,1014232000,4.44,8.98,7.79
2493,2020/11,5653207000,265018000,235869000,116937000,26.43,2.82,2.11
2497,2021/03,16338529000,5606568000,5645808000,3728099000,168.07,10.42,7.87
2498,2020/09,62880920000,2707011000,2538552000,1535232000,269.58,12.78,3.22
2499,2020/12,4550407000,160044000,156732000,94367000,10.41,3.02,1.06
2501,2020/12,434723000000,-15938000000,-,-16071000000,-206.31,-,-
2502,2020/12,2027762000000,135167000000,-,92826000000,196.52,6.12,2.09
2503,2020/12,1849545000000,102919000000,-,71935000000,85.57,8.58,2.92
2531,2021/03,278443000000,21595000000,21929000000,10574000000,53.48,6.74,3.45
2533,2020/12,77712000000,2221000000,2248000000,1147000000,19.25,5.74,2.22
2540,2021/03,10383596000,648372000,1009759000,807559000,58.67,1.94,1.69
2551,2020/09,29466259000,914460000,920986000,715946000,313.81,11.06,2.77
2573,2020/12,51443000000,848000000,1260000000,839000000,114.86,2.01,1.7
2579,2020/12,791956000000,-11722000000,-,-4715000000,-26.29,-,-
2586,2021/03,847604000,-249260000,-277128000,-287197000,-29.35,-,-
2587,2020/12,1178137000000,96177000000,-,52212000000,168.97,6.68,3.32
2588,2021/03,56339000000,4394000000,-,3193000000,114.46,30.34,5.17
2590,2021/01,158227000000,5602000000,5727000000,3204000000,201.28,3.93,2.03
2593,2021/04,446281000000,16675000000,17029000000,7011000000,79.49,4.62,2.1
2594,2021/03,52602000000,-2470000000,-3159000000,-4084000000,-190.8,-,-
2597,2020/12,14609726000,-315421000,-268413000,-2085252000,-156.58,-,-
2599,2021/03,12378810000,-750944000,-564163000,-498144000,-103.29,-,-
2602,2021/03,336306000000,12324000000,13836000000,9244000000,278.32,6.35,3.16
2607,2021/03,364779000000,17911000000,17565000000,11014000000,128.13,6.88,3.07
2608,2020/03,12303700000,-255314000,-275344000,-209546000,-141.5,-,-
2612,2021/03,31371000000,3021000000,3135000000,2101000000,228.36,7.22,5.79
2613,2021/03,164816000000,6687000000,7374000000,5253000000,159.61,5.58,3.36
2651,2021/02,666001000000,40876000000,37610000000,8689000000,86.83,3.25,0.64
2652,2020/09,9017937000,257274000,245826000,139191000,21.01,1.87,0.88
2653,2021/02,330095000000,3139000000,3373000000,1986000000,74.53,5,1.18
2654,2021/03,18849203000,661085000,756937000,412212000,29.41,6.59,4.55
2656,2021/03,867400000,-70353000,-57317000,-59724000,-4.3,-,-
2659,2021/02,189116000000,9149000000,9554000000,6074000000,190.03,4.75,3.48
2664,2021/03,284492000000,10560000000,11581000000,7109000000,318.73,7.05,3.66
2666,2021/03,7063933000,118249000,223803000,142042000,9.83,4.24,1.77
2667,2020/09,1979825000,-452480000,-583378000,-601965000,-81.67,-,-
2668,2021/02,11505830000,-1082692000,-866552000,-1550473000,-228.11,-,-
2669,2021/02,75529652000,465649000,524926000,204167000,21.11,0.88,0.68
2670,2021/02,220267000000,19513000000,21283000000,19226000000,232.93,6.93,6.05
2673,2021/03,669098000,21402000,175693000,187465000,18.53,8.84,5.76
2674,2021/03,21270193000,795586000,886773000,348119000,25.6,2.68,1.92
2675,2020/12,19696056000,-6079275000,-6071515000,-8969136000,-1275.34,-,-
2676,2021/03,20591230000,886257000,926336000,548260000,61.56,3.87,2.82
2678,2021/05,422151000000,13923000000,13850000000,7758000000,75.83,13.2,4.08
2681,2021/03,328358000000,4311000000,4795000000,-752000000,-17.74,-,-
2683,2021/02,10825627000,206981000,222826000,199651000,78.18,31.11,7.86
2685,2021/02,183870000000,766000000,2981000000,-693000000,-14.87,-,-
2686,2021/02,65849000000,-12205000000,-12218000000,-12716000000,-298.9,-,-
2687,2021/02,7318027000,-546992000,-548576000,-1160006000,-235,-,-
2689,2021/06,112976000000,1540000000,1542000000,989000000,162.6,12.16,2.7
2692,2021/03,656743000000,5023000000,6265000000,4034000000,317.96,4.32,1.74
2693,2020/12,11777585000,321615000,459971000,313385000,26.69,4.89,2.46
2694,2021/03,19733351000,-1868228000,-1292896000,-2015071000,-8.74,-,-
2695,2020/10,135835000000,350000000,1135000000,-262000000,-6.63,-,-
2698,2020/11,73034000000,1558000000,1643000000,440000000,27.64,3.51,1.55
2700,2020/12,107596500000,-42964000,81948000,62572000,38.61,0.67,0.21
2702,2020/12,288332000000,31290000000,31425000000,20186000000,151.82,11.53,8.66
2705,2021/03,16139168000,-3343618000,-3368308000,-4669388000,-644.77,-,-
2706,2021/02,6306519000,967642000,999425000,521886000,59.66,5.35,4.75
2708,2021/03,37854000000,-2336000000,-2076000000,-1861000000,-502.79,-,-
2714,2020/03,59246818000,1132283000,1062533000,621544000,72.71,5.93,2.37
2715,2021/03,180218000000,5463000000,5179000000,3666000000,89.53,6.74,3.62
2721,2020/12,1222163000,-129884000,-118035000,66809000,21.76,19.12,15.03
2722,2021/05,20754610000,705549000,730620000,321317000,42.6,9.07,4.45
2726,2021/02,108522000000,1383000000,1052000000,270000000,6.15,0.61,0.25
2729,2021/03,80346673000,-2915495000,-2426833000,-2366350000,-187.16,-,-
2730,2021/03,768113000000,26785000000,27811000000,16633000000,155.33,8.58,4.3
2733,2021/03,834033000000,11521000000,12099000000,8200000000,480.55,9.01,3.21
2734,2020/11,211702000000,5940000000,7357000000,3493000000,55.85,5.78,1.86
2735,2020/08,52795694000,1768703000,1731147000,774378000,57.8,7.39,3.59
2736,2020/08,8428324000,-498332000,-555760000,-806620000,-689.26,-,-
2737,2021/03,302385000000,4997000000,4561000000,3446000000,506.67,10.71,2.87
2742,2021/02,151943000000,7604000000,7582000000,5498000000,276.81,12.47,6.05
2743,2020/12,2352287000,-299545000,-313549000,-942454000,-35.84,-,-
2747,2021/02,39762572000,462519000,477627000,192704000,152.45,3.8,1.06
2749,2021/03,33500908000,2268400000,2947807000,537544000,6.15,5.37,1.81
2750,2021/03,40512200000,910813000,837981000,469772000,60.95,4.95,1.73
2751,2021/04,27014000000,982000000,1448000000,199000000,16.74,2.01,1.18
2752,2020/12,26805000000,-2971000000,-2876000000,-4998000000,-115.81,-,-
2753,2021/03,22137000000,-2402000000,-1008000000,-1433000000,-209.24,-,-
2754,2021/03,7079951000,374854000,398584000,231222000,47.79,5.07,3.42
2760,2021/03,143268000000,4620000000,4625000000,3143000000,312.37,10.85,3.46
2761,2021/05,40628295000,1613401000,2273009000,1461857000,183.82,3.93,3.37
2762,2021/06,2102000000,-1747000000,-1426000000,-1817000000,-114.43,-,-
2763,2021/03,41329000000,5483000000,-,3234000000,101.14,20.35,7.98
2764,2021/03,6266361000,-2458661000,-2440082000,-4111513000,-94.22,-,-
2767,2021/03,38796000000,-2241000000,-2032000000,-3452000000,-105.75,-,-
2768,2021/03,1602485000000,27040000000,-,27001000000,22.51,4.36,1.17
2769,2021/05,28293000000,29000000,48000000,-23000000,-2.93,-,-
2773,2021/03,11286207000,1247051000,1299024000,935318000,144.97,9.03,6.06
2776,2021/01,711682000,-136284000,-163366000,-164319000,-9.21,-,-
2777,2020/12,11049075000,755889000,763225000,439539000,115.85,9.15,4.47
2778,2021/02,18257361000,-1325921000,-1321812000,-1880926000,-157,-,-
2780,2021/03,50723241000,590506000,431284000,-595589000,-54.36,-,-
2782,2021/03,200682000000,21269000000,21357000000,14726000000,194.17,17.28,12.76
2784,2021/03,2610427000000,20672000000,31918000000,24501000000,115.75,5,1.86
2788,2020/12,19564774000,357037000,501911000,328336000,23.72,5.42,2.45
2789,2021/02,5294844000,-566112000,-502217000,-977774000,-162.76,-,-
2790,2021/03,234578000000,18221000000,18918000000,11688000000,409.21,7.65,4.95
2791,2021/05,221551000000,8599000000,8827000000,5518000000,396.16,13.33,7.3
2792,2021/05,45368232000,3767181000,3971820000,2403886000,86.25,6.73,5.57
2795,2021/03,5188021000,313708000,383209000,239095000,45.43,3.85,2.94
2796,2021/05,52324000000,1246000000,1288000000,426000000,45.78,7.09,1.72
2798,2021/02,8288964000,-1905329000,-1384148000,-1502134000,-564.56,-,-
2801,2021/03,439411000000,41672000000,41464000000,31159000000,162.31,9.51,7.11
2802,2021/03,1071453000000,101121000000,-,59416000000,108.36,9.58,4.15
2804,2021/03,17708524000,721058000,985044000,693946000,51.71,3.38,2.59
2805,2021/03,114255000000,9448000000,9383000000,6652000000,523.77,12.06,5.3
2806,2021/03,15347000000,1393000000,1481000000,990000000,142.48,4.83,4.15
2809,2020/11,531103000000,28303000000,28989000000,11378000000,79.54,4.75,2.52
2810,2021/03,250066000000,19397000000,19837000000,8752000000,86.87,3.39,2.37
2811,2020/12,183041000000,10682000000,-,7425000000,83.73,6.69,3.3
2812,2021/03,14312360000,695084000,724162000,250030000,20.48,1.29,1.11
2813,2021/03,9975427000,-244179000,-177669000,-238243000,-291.02,-,-
2814,2021/03,6081691000,697848000,792898000,292590000,46.74,1.59,1.46
2815,2021/03,49684501000,10046398000,10675067000,7277314000,228.7,7.41,6.52
2816,2021/03,21812000000,798000000,827000000,533000000,55.22,6.22,3.53
2818,2021/03,8556251000,585344000,575242000,320558000,52.44,5.68,3.41
2819,2021/03,51334000000,3627000000,3738000000,2506000000,247.39,9.26,6.22
2820,2021/06,13619000000,732000000,746000000,511000000,73.4,7.05,3.75
2830,2020/11,20439267000,780689000,764922000,592098000,71.53,4.74,3.15
2831,2021/03,83347208000,3412826000,3910034000,2976063000,316.24,9.18,5.23
2871,2021/03,572757000000,32949000000,33532000000,21212000000,159.19,10.43,5.23
2872,2021/02,3502405000,17327000,57627000,47283000,115.62,4.51,2.29
2874,2020/09,115025000000,3412000000,3701000000,2340000000,39.85,3.01,1.3
2875,2021/03,340841000000,36460000000,38697000000,29070000000,284.64,8.77,6.78
2876,2021/03,16630621000,499552000,613822000,251361000,27.61,4.64,2.36
2877,2021/03,48897381000,743350000,910196000,700583000,57.91,4.86,1.86
2882,2021/02,25964000000,261283000,279000000,-202000000,-19.89,-,-
2883,2021/03,22507264000,954626000,1008291000,684243000,115.46,8.28,6.3
2884,2021/02,29289427000,488298000,752229000,323610000,14.39,7.06,1.37
2892,2021/03,45060000000,1518000000,1673000000,1229000000,249.85,6.17,3.39
2894,2021/03,8307026000,-182591000,-163227000,-798157000,-47.29,-,-
2897,2021/03,506107000000,55532000000,-,40828000000,391.93,10.63,6.15
2899,2021/03,102611000000,4688000000,4570000000,1869000000,106.05,6.29,2.19
2901,2021/03,2798000000,-94367000,-138000000,-108000000,-15.21,-,-
2902,2021/03,39199000000,5077880000,4711000000,2992000000,165.39,7.25,5.66
2903,2021/03,45480000000,1097000000,1110000000,791000000,63.57,5.94,2.61
2904,2021/06,34689000000,1735000000,1806000000,2683000000,145.58,19.75,12.08
2905,2021/03,7964899000,-422539000,-278326000,-118973000,-32.13,-,-
2907,2021/03,42593240000,631713000,836802000,600321000,78.88,4.54,2.53
2908,2021/03,64204000000,4317000000,4711000000,3405000000,113.67,4.8,4
2910,2021/04,43762000000,1107000000,1271000000,1165000000,43.83,4.13,3.3
2911,2021/03,8224260000,264827000,388932000,236091000,130.07,3.25,2.38
2914,2020/12,2092561000000,469054000000,-,310253000000,174.88,12.3,5.77
2915,2021/03,68502000000,1976000000,2050000000,1458000000,88.5,4.1,2.34
2916,2021/03,19533042000,1081964000,971167000,581688000,51.1,5.83,2.67
2917,2020/09,18060775000,342746000,351954000,183783000,36.24,1.76,1.4
2918,2021/02,194309000000,3332000000,3710000000,682000000,39,1.54,0.83
2919,2021/03,7798158000,976793000,1002073000,639131000,334.48,7.34,5.8
2922,2021/03,49041008000,2253639000,2498915000,1736554000,138.01,7.79,4.43
2923,2021/04,46944649000,1933356000,2212028000,1489765000,295.36,10.02,4.69
2924,2021/03,13825000000,1184000000,1210000000,830000000,101.62,12.35,7.52
2925,2021/02,46020000000,2711000000,2829000000,1832000000,285.88,12.53,7.06
2926,2020/09,2881698000,35954000,38663000,16581000,1.17,1.45,1.1
2927,2020/08,15819281000,1093679000,1099829000,676683000,48.12,6.47,3.65
2928,2021/03,169649000000,1241000000,-,1556000000,2.8,5.64,0.98
2929,2020/07,15353384000,740018000,788947000,690947000,23.79,14.09,6.84
2930,2021/02,9270604000,-,2048792000,1387835000,9.99,-,22.38
2931,2020/09,13317316000,-1807720000,-1457689000,-1486686000,-16,-,-
2932,2020/12,23062021000,1310668000,1276078000,832753000,162.65,23.35,7.35
2933,2021/03,99851605000,3634883000,3293832000,2579314000,134.28,29.91,4.65
2970,2020/12,4723000000,220000000,227000000,121000000,28.76,5.85,3.4
2974,2020/09,28879737000,1168563000,1003140000,626465000,191.67,9.82,1.94
2975,2020/11,39568009000,3281435000,2496908000,1729219000,94.86,8.81,2.25
2976,2021/03,4314391000,68750000,83440000,123856000,103.09,7.41,1.41
2978,2020/07,1718876000,-150504000,-159244000,-431740000,-46.81,-,-
2980,2021/03,7339626000,1056663000,1023205000,667021000,43.81,8.51,5.4
2981,2021/03,8207378000,672336000,639223000,429454000,153.2,8.91,4.76
2982,2020/12,16840798000,645752000,427223000,264988000,6.78,2.01,0.74
2983,2021/01,22012327000,625757000,523358000,349495000,349.5,15.22,2.18
2986,2020/12,13757440000,1124368000,978843000,650236000,123.58,15.24,2.75
2987,2020/09,7027407000,579059000,522111000,330693000,70.25,15.34,6.29
3001,2020/12,39639000000,3595000000,4544000000,2871000000,82.7,4.99,2.14
3002,2021/03,123649000000,4673000000,5094000000,2147000000,120.9,1.89,1.34
3003,2020/12,339645000000,100596000000,95627000000,63619000000,95.23,13.08,3.15
3004,2021/03,37265000000,778000000,676000000,500000000,130.91,18.71,2.36
3010,2021/03,2971588000,-1626724000,-1684631000,-2101153000,-37.83,-,-
3011,2021/03,3547259000,43608000,28300000,27224000,1.64,1.21,0.29
3020,2021/03,39670000000,2373000000,2397000000,1540000000,582.76,17.32,9.18
3021,2021/05,5224412000,767788000,763673000,496589000,98.57,20.48,8.57
3023,2021/03,26727000000,2190000000,2393000000,1544000000,132.8,8.74,4.92
3024,2021/03,29629967000,-80423000,33349000,-107472000,-27.5,-,-
3028,2021/06,233215000000,15088000000,16836000000,10773000000,274.91,9.9,5.18
3030,2021/02,3828878000,-1566183000,-1572932000,-2751523000,-249.84,-,-
3031,2021/04,4364721000,1196169000,1216965000,800968000,36.78,15.08,6.43
3032,2021/03,5266364000,232191000,228435000,138961000,56.92,27.87,4.5
3034,2021/03,161832000000,7364000000,7403000000,3365000000,89.53,8.18,3.35
3035,2020/08,16658304000,317552000,344139000,233564000,42.07,7.47,2.76
3036,2021/03,214987000000,5621000000,5718000000,2860000000,113.57,6.68,1.93
3038,2020/10,340870000000,23851000000,23646000000,15047000000,69.85,26.05,10.15
3040,2020/12,16457000000,1866000000,1945000000,1483000000,78.26,21.14,9.26
3041,2021/06,5348000000,-27000000,100000000,81000000,20,20.12,3.31
3042,2021/03,1200344000,33050000,35353000,46176000,6.05,4.23,3.46
3043,2021/05,1262830000,19498000,36061000,27931000,19,10.03,2.24
3045,2020/08,1574948000,297645000,305008000,204511000,95.17,4.81,3.23
3046,2020/08,60258000000,5617000000,5827000000,1687000000,71.47,9.5,3.16
3047,2020/12,4740115000,35252000,45984000,23239000,9.69,3.34,0.51
3048,2020/08,847905000000,12066000000,14690000000,5450000000,30.98,3.98,1.15
3050,2021/02,471192000000,30254000000,29550000000,18594000000,127.34,7.94,3.79
3053,2020/12,31085000000,-4025000000,-3904000000,-3955000000,-164.26,-,-
3054,2020/12,21351579000,330665000,331007000,222959000,25.03,7.16,3.24
3055,2021/03,239494000000,1445000000,2691000000,1492000000,63.98,2.74,1.12
3057,2021/02,4716430000,-1692599000,-1577182000,-1251387000,-279.7,-,-
3058,2021/03,20885329000,636566000,669516000,187312000,25.72,5.55,1.27
3059,2021/03,15962612000,922553000,911772000,560444000,115.06,7.89,3.27
3063,2021/02,6700762000,-1543155000,-1465283000,-2352399000,-249.33,-,-
3064,2020/12,157337000000,19607000000,19671000000,13771000000,27.72,29.45,16.95
3065,2021/02,9226387000,-1215793000,-1166698000,-1693489000,-553.08,-,-
3066,2021/03,5978708000,-87547000,-84744000,-386805000,-52.05,-,-
3067,2020/09,3975098000,-521128000,-447581000,-617764000,-69.9,-,-
3068,2021/03,15815429000,-1423068000,-1477967000,1685245000,266.18,46.77,11.76
3069,2021/03,69619945000,-1185351000,-1503143000,-2558103000,-61.05,-,-
3070,2021/01,2385328000,-788176000,-801050000,-786527000,-254.15,-,-
3071,2021/01,28067466000,661572000,639725000,570841000,20.92,24.82,9.4
3073,2021/02,23483000000,-9703827000,-9034000000,-8507000000,-550.8,-,-
3075,2021/05,17794593000,603102000,864852000,378000000,27.59,5.48,2.98
3076,2021/06,46219000000,9447000000,9879000000,5863000000,123.8,10.92,8.8
3077,2021/03,2767435000,-989721000,-775462000,-1054926000,-186.07,-,-
3079,2021/03,41007008000,847393000,850774000,572367000,55.6,7.24,2.78
3080,2021/02,26549119000,1247291000,1289101000,805430000,62.87,16.61,8.43
3082,2021/06,5615000000,-1371000000,-560000000,-544000000,-53.2,-,-
3083,2021/02,2718160000,-191725000,-186182000,-347253000,-120.46,-,-
3085,2020/12,38634000000,4538000000,4868000000,2366000000,74.32,11.34,7.23
3086,2021/02,319079000000,-24265000000,-,-26193000000,-100.03,-,-
3087,2021/02,96141000000,-4319000000,-4177000000,-10979000000,-248.37,-,-
3088,2021/03,544737000000,31533000000,34140000000,21602000000,210.44,8.78,5.86
3089,2020/11,2329608000,-60314000,-2730000,-5435000,-3.08,-,-
3091,2020/12,17272890000,162274000,250724000,-588143000,-39.01,-,-
3092,2021/03,147402000000,44144000000,44386000000,30932000000,101.3,55.8,24.62
3093,2021/02,18735893000,106879000,174938000,-134966000,-11.94,-,-
3094,2021/02,79720179000,1306127000,1375892000,625737000,98.8,19.38,2.33
3096,2021/03,66906332000,1468247000,1587440000,858211000,90.67,10.55,4.47
3097,2021/06,64018000000,2555000000,4265000000,2727000000,226.04,13.9,5.71
3098,2021/03,366440000000,10348000000,12815000000,4320000000,144.04,3.05,2.12
